officialId,canonicalId,subject,grade,gradeName,domainCode,domain,strand,clusterCode,parentId,sourceItem,statement,isLeaf,instructionalStatus,active
4.RI.2,CCSS.ELA-LITERACY.RI.4.2,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,2,Determine the main idea of a text and explain how it is supported by key details; summarize the text.,True,assessable,True
4.RI.3,CCSS.ELA-LITERACY.RI.4.3,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,3,"Explain events, procedures, ideas, or concepts in a historical, scientific, or technical text, including what happened and why, based on specific information in the text.",True,assessable,True
4.RI.4,CCSS.ELA-LITERACY.RI.4.4,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,4,Determine the meaning of general academic and domain-specific words or phrases in a text relevant to a grade 4 topic or subject area.,True,assessable,True
4.RI.5,CCSS.ELA-LITERACY.RI.4.5,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,5,"Describe the overall structure (e.g., chronology, comparison, cause/effect, problem/solution) of events, ideas, concepts, or information in a text or part of a text.",True,assessable,True
4.RI.6,CCSS.ELA-LITERACY.RI.4.6,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,6,Compare and contrast a firsthand and secondhand account of the same event or topic; describe the differences in focus and the information provided.,True,assessable,True
4.RI.7,CCSS.ELA-LITERACY.RI.4.7,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,7,"Interpret information presented visually, orally, or quantitatively (e.g., in charts, graphs, diagrams, time lines, animations, or interactive elements on Web pages) and explain how the information contributes to an understanding of the text in which it appears.",True,assessable,True
4.RI.8,CCSS.ELA-LITERACY.RI.4.8,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,8,Explain how an author uses reasons and evidence to support particular points in a text.,True,assessable,True
4.RI.9,CCSS.ELA-LITERACY.RI.4.9,ela,4,Grade 4,RI,Reading: Informational Text,Reading: Informational Text,,,9,Integrate information from two texts on the same topic in order to write or speak about the subject knowledgeably.,True,assessable,True
4.RL.1,CCSS.ELA-LITERACY.RL.4.1,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,1,Refer to details and examples in a text when explaining what the text says explicitly and when drawing inferences from the text.,True,assessable,True
4.RL.10,CCSS.ELA-LITERACY.RL.4.10,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,10,"By the end of the year, read and comprehend literature, including stories, dramas, and poetry, in the grades 4–5 text complexity band proficiently, with scaffolding as needed at the high end of the range.",True,assessable,True
4.RL.2,CCSS.ELA-LITERACY.RL.4.2,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,2,"Determine a theme of a story, drama, or poem from details in the text; summarize the text.",True,assessable,True
4.RL.3,CCSS.ELA-LITERACY.RL.4.3,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,3,"Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text (e.g., a character’s thoughts, words, or actions).",True,assessable,True
4.RL.4,CCSS.ELA-LITERACY.RL.4.4,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,4,"Determine the meaning of words and phrases as they are used in a text, including those that allude to significant characters found in mythology (e.g., Herculean).",True,assessable,True
4.RL.5,CCSS.ELA-LITERACY.RL.4.5,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,5,"Explain major differences between poems, drama, and prose, and refer to the structural elements of poems (e.g., verse, rhythm, meter) and drama (e.g., casts of characters, settings, descriptions, dialogue, stage directions) when writing or speaking about a text.",True,assessable,True
4.RL.6,CCSS.ELA-LITERACY.RL.4.6,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,6,"Compare and contrast the point of view from which different stories are narrated, including the difference between first- and third-person narrations.",True,assessable,True
4.RL.7,CCSS.ELA-LITERACY.RL.4.7,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,7,"Make connections between the text of a story or drama and a visual or oral presentation of the text, identifying where each version reflects specific descriptions and directions in the text.",True,assessable,True
4.RL.8,CCSS.ELA-LITERACY.RL.4.8,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,8,(Not applicable to literature),True,notApplicableAtGrade,False
4.RL.9,CCSS.ELA-LITERACY.RL.4.9,ela,4,Grade 4,RL,Reading: Literature,Reading: Literature,,,9,"Compare and contrast the treatment of similar themes and topics (e.g., opposition of good and evil) and patterns of events (e.g., the quest) in stories, myths, and traditional literature from different cultures.",True,assessable,True
4.SL.1,CCSS.ELA-LITERACY.SL.4.1,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,,1,"Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 4 topics and texts, building on others' ideas and expressing their own clearly.",False,broadStandard,True
4.SL.1.a,CCSS.ELA-LITERACY.SL.4.1.a,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,4.SL.1,1a,"Come to discussions prepared, having read or studied required material; explicitly draw on that preparation and other information known about the topic to explore ideas under discussion.",True,assessable,True
4.SL.1.b,CCSS.ELA-LITERACY.SL.4.1.b,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,4.SL.1,1b,Follow agreed-upon rules for discussions and carry out assigned roles.,True,assessable,True
4.SL.1.c,CCSS.ELA-LITERACY.SL.4.1.c,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,4.SL.1,1c,"Pose and respond to specific questions to clarify or follow up on information, and make comments that contribute to the discussion and link to the remarks of others.",True,assessable,True
4.SL.1.d,CCSS.ELA-LITERACY.SL.4.1.d,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,4.SL.1,1d,Review the key ideas expressed and explain their own ideas and understanding in light of the discussion.,True,assessable,True
4.SL.2,CCSS.ELA-LITERACY.SL.4.2,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,,2,"Paraphrase portions of a text read aloud or information presented in diverse media and formats, including visually, quantitatively, and orally.",True,assessable,True
4.SL.3,CCSS.ELA-LITERACY.SL.4.3,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,,3,Identify the reasons and evidence a speaker provides to support particular points.,True,assessable,True
4.SL.4,CCSS.ELA-LITERACY.SL.4.4,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,,4,"Report on a topic or text, tell a story, or recount an experience in an organized manner, using appropriate facts and relevant, descriptive details to support main ideas or themes; speak clearly at an understandable pace.",True,assessable,True
4.SL.5,CCSS.ELA-LITERACY.SL.4.5,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,,5,Add audio recordings and visual displays to presentations when appropriate to enhance the development of main ideas or themes.,True,assessable,True
4.SL.6,CCSS.ELA-LITERACY.SL.4.6,ela,4,Grade 4,SL,Speaking & Listening,Speaking & Listening,,,6,"Differentiate between contexts that call for formal English (e.g., presenting ideas) and situations where informal discourse is appropriate (e.g., small-group discussion); use formal English when appropriate to task and situation. (See grade 4 Language standards 1 here for specific expectations.)",True,assessable,True
4.W.1,CCSS.ELA-LITERACY.W.4.1,ela,4,Grade 4,W,Writing,Writing,,,1,"Write opinion pieces on topics or texts, supporting a point of view with reasons and information.",False,broadStandard,True
4.W.1.a,CCSS.ELA-LITERACY.W.4.1.a,ela,4,Grade 4,W,Writing,Writing,,4.W.1,1a,"Introduce a topic or text clearly, state an opinion, and create an organizational structure in which related ideas are grouped to support the writer's purpose.",True,assessable,True
4.W.1.b,CCSS.ELA-LITERACY.W.4.1.b,ela,4,Grade 4,W,Writing,Writing,,4.W.1,1b,Provide reasons that are supported by facts and details.,True,assessable,True
4.W.1.c,CCSS.ELA-LITERACY.W.4.1.c,ela,4,Grade 4,W,Writing,Writing,,4.W.1,1c,"Link opinion and reasons using words and phrases (e.g., for instance, in order to, in addition).",True,assessable,True
4.W.1.d,CCSS.ELA-LITERACY.W.4.1.d,ela,4,Grade 4,W,Writing,Writing,,4.W.1,1d,Provide a concluding statement or section related to the opinion presented.,True,assessable,True
4.W.10,CCSS.ELA-LITERACY.W.4.10,ela,4,Grade 4,W,Writing,Writing,,,10,"Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.",True,assessable,True
4.W.2,CCSS.ELA-LITERACY.W.4.2,ela,4,Grade 4,W,Writing,Writing,,,2,Write informative/explanatory texts to examine a topic and convey ideas and information clearly.,False,broadStandard,True
4.W.2.a,CCSS.ELA-LITERACY.W.4.2.a,ela,4,Grade 4,W,Writing,Writing,,4.W.2,2a,"Introduce a topic clearly and group related information in paragraphs and sections; include formatting (e.g., headings), illustrations, and multimedia when useful to aiding comprehension.",True,assessable,True
4.W.2.b,CCSS.ELA-LITERACY.W.4.2.b,ela,4,Grade 4,W,Writing,Writing,,4.W.2,2b,"Develop the topic with facts, definitions, concrete details, quotations, or other information and examples related to the topic.",True,assessable,True
4.W.2.c,CCSS.ELA-LITERACY.W.4.2.c,ela,4,Grade 4,W,Writing,Writing,,4.W.2,2c,"Link ideas within categories of information using words and phrases (e.g., another, for example, also, because).",True,assessable,True
4.W.2.d,CCSS.ELA-LITERACY.W.4.2.d,ela,4,Grade 4,W,Writing,Writing,,4.W.2,2d,Use precise language and domain-specific vocabulary to inform about or explain the topic.,True,assessable,True
4.W.2.e,CCSS.ELA-LITERACY.W.4.2.e,ela,4,Grade 4,W,Writing,Writing,,4.W.2,2e,Provide a concluding statement or section related to the information or explanation presented.,True,assessable,True
4.W.3,CCSS.ELA-LITERACY.W.4.3,ela,4,Grade 4,W,Writing,Writing,,,3,"Write narratives to develop real or imagined experiences or events using effective technique, descriptive details, and clear event sequences.",False,broadStandard,True
4.W.3.a,CCSS.ELA-LITERACY.W.4.3.a,ela,4,Grade 4,W,Writing,Writing,,4.W.3,3a,Orient the reader by establishing a situation and introducing a narrator and/or characters; organize an event sequence that unfolds naturally.,True,assessable,True
4.W.3.b,CCSS.ELA-LITERACY.W.4.3.b,ela,4,Grade 4,W,Writing,Writing,,4.W.3,3b,Use dialogue and description to develop experiences and events or show the responses of characters to situations.,True,assessable,True
4.W.3.c,CCSS.ELA-LITERACY.W.4.3.c,ela,4,Grade 4,W,Writing,Writing,,4.W.3,3c,Use a variety of transitional words and phrases to manage the sequence of events.,True,assessable,True
4.W.3.d,CCSS.ELA-LITERACY.W.4.3.d,ela,4,Grade 4,W,Writing,Writing,,4.W.3,3d,Use concrete words and phrases and sensory details to convey experiences and events precisely.,True,assessable,True
4.W.3.e,CCSS.ELA-LITERACY.W.4.3.e,ela,4,Grade 4,W,Writing,Writing,,4.W.3,3e,Provide a conclusion that follows from the narrated experiences or events.,True,assessable,True
4.W.4,CCSS.ELA-LITERACY.W.4.4,ela,4,Grade 4,W,Writing,Writing,,,4,"Produce clear and coherent writing in which the development and organization are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in standards 1-3 above.)",True,assessable,True
4.W.5,CCSS.ELA-LITERACY.W.4.5,ela,4,Grade 4,W,Writing,Writing,,,5,"With guidance and support from peers and adults, develop and strengthen writing as needed by planning, revising, and editing. (Editing for conventions should demonstrate command of Language standards 1-3 up to and including grade 4 here.)",True,assessable,True
4.W.6,CCSS.ELA-LITERACY.W.4.6,ela,4,Grade 4,W,Writing,Writing,,,6,"With some guidance and support from adults, use technology, including the Internet, to produce and publish writing as well as to interact and collaborate with others; demonstrate sufficient command of keyboarding skills to type a minimum of one page in a single sitting.",True,assessable,True
4.W.7,CCSS.ELA-LITERACY.W.4.7,ela,4,Grade 4,W,Writing,Writing,,,7,Conduct short research projects that build knowledge through investigation of different aspects of a topic.,True,assessable,True
4.W.8,CCSS.ELA-LITERACY.W.4.8,ela,4,Grade 4,W,Writing,Writing,,,8,"Recall relevant information from experiences or gather relevant information from print and digital sources; take notes and categorize information, and provide a list of sources.",True,assessable,True
4.W.9,CCSS.ELA-LITERACY.W.4.9,ela,4,Grade 4,W,Writing,Writing,,,9,"Draw evidence from literary or informational texts to support analysis, reflection, and research.",False,broadStandard,True
4.W.9.a,CCSS.ELA-LITERACY.W.4.9.a,ela,4,Grade 4,W,Writing,Writing,,4.W.9,9a,"Apply grade 4 Reading standards to literature (e.g., ""Describe in depth a character, setting, or event in a story or drama, drawing on specific details in the text [e.g., a character's thoughts, words, or actions]."").",True,assessable,True
4.W.9.b,CCSS.ELA-LITERACY.W.4.9.b,ela,4,Grade 4,W,Writing,Writing,,4.W.9,9b,"Apply grade 4 Reading standards to informational texts (e.g., ""Explain how an author uses reasons and evidence to support particular points in a text"").",True,assessable,True
4.G.A.1,CCSS.MATH.CONTENT.4.G.A.1,math,4,Grade 4,G,Geometry,,4.G.A,,A1,"Draw points, lines, line segments, rays, angles (right, acute, obtuse), and perpendicular and parallel lines. Identify these in two-dimensional figures.",True,assessable,True
4.G.A.2,CCSS.MATH.CONTENT.4.G.A.2,math,4,Grade 4,G,Geometry,,4.G.A,,A2,"Classify two-dimensional figures based on the presence or absence of parallel or perpendicular lines, or the presence or absence of angles of a specified size. Recognize right triangles as a category, and identify right triangles.",True,assessable,True
4.G.A.3,CCSS.MATH.CONTENT.4.G.A.3,math,4,Grade 4,G,Geometry,,4.G.A,,A3,Recognize a line of symmetry for a two-dimensional figure as a line across the figure such that the figure can be folded along the line into matching parts. Identify line-symmetric figures and draw lines of symmetry.,True,assessable,True
4.MD.A.1,CCSS.MATH.CONTENT.4.MD.A.1,math,4,Grade 4,MD,Measurement & Data,,4.MD.A,,A1,"Know relative sizes of measurement units within one system of units including km, m, cm; kg, g; lb, oz.; l, ml; hr, min, sec. Within a single system of measurement, express measurements in a larger unit in terms of a smaller unit. Record measurement equivalents in a two-column table. For example, know that 1 ft is 12 times as long as 1 in. Express the length of a 4 ft snake as 48 in. Generate a conversion table for feet and inches listing the number pairs (1, 12), (2, 24), (3, 36), ...",True,assessable,True
4.MD.A.2,CCSS.MATH.CONTENT.4.MD.A.2,math,4,Grade 4,MD,Measurement & Data,,4.MD.A,,A2,"Use the four operations to solve word problems involving distances, intervals of time, liquid volumes, masses of objects, and money, including problems involving simple fractions or decimals, and problems that require expressing measurements given in a larger unit in terms of a smaller unit. Represent measurement quantities using diagrams such as number line diagrams that feature a measurement scale.",True,assessable,True
4.MD.A.3,CCSS.MATH.CONTENT.4.MD.A.3,math,4,Grade 4,MD,Measurement & Data,,4.MD.A,,A3,"Apply the area and perimeter formulas for rectangles in real world and mathematical problems. For example, find the width of a rectangular room given the area of the flooring and the length, by viewing the area formula as a multiplication equation with an unknown factor.",True,assessable,True
4.MD.B.4,CCSS.MATH.CONTENT.4.MD.B.4,math,4,Grade 4,MD,Measurement & Data,,4.MD.B,,B4,"Make a line plot to display a data set of measurements in fractions of a unit (1/2, 1/4, 1/8). Solve problems involving addition and subtraction of fractions by using information presented in line plots. For example, from a line plot find and interpret the difference in length between the longest and shortest specimens in an insect collection.",True,assessable,True
4.MD.C.5,CCSS.MATH.CONTENT.4.MD.C.5,math,4,Grade 4,MD,Measurement & Data,,4.MD.C,,C5,"Recognize angles as geometric shapes that are formed wherever two rays share a common endpoint, and understand concepts of angle measurement:",False,broadStandard,True
4.MD.C.5.a,CCSS.MATH.CONTENT.4.MD.C.5.a,math,4,Grade 4,MD,Measurement & Data,,4.MD.C,,C5a,"An angle is measured with reference to a circle with its center at the common endpoint of the rays, by considering the fraction of the circular arc between the points where the two rays intersect the circle. An angle that turns through 1/360 of a circle is called a ""one-degree angle,"" and can be used to measure angles.",True,assessable,True
4.MD.C.5.b,CCSS.MATH.CONTENT.4.MD.C.5.b,math,4,Grade 4,MD,Measurement & Data,,4.MD.C,,C5b,An angle that turns through n one-degree angles is said to have an angle measure of n degrees.,True,assessable,True
4.MD.C.6,CCSS.MATH.CONTENT.4.MD.C.6,math,4,Grade 4,MD,Measurement & Data,,4.MD.C,,C6,Measure angles in whole-number degrees using a protractor. Sketch angles of specified measure.,True,assessable,True
4.MD.C.7,CCSS.MATH.CONTENT.4.MD.C.7,math,4,Grade 4,MD,Measurement & Data,,4.MD.C,,C7,"Recognize angle measure as additive. When an angle is decomposed into non-overlapping parts, the angle measure of the whole is the sum of the angle measures of the parts. Solve addition and subtraction problems to find unknown angles on a diagram in real world and mathematical problems, e.g., by using an equation with a symbol for the unknown angle measure.",True,assessable,True
4.NBT.A.1,CCSS.MATH.CONTENT.4.NBT.A.1,math,4,Grade 4,NBT,Number & Operations in Base Ten,,4.NBT.A,,A1,"Recognize that in a multi-digit whole number, a digit in one place represents ten times what it represents in the place to its right. For example, recognize that 700 ÷ 70 = 10 by applying concepts of place value and division.",True,assessable,True
4.NBT.A.2,CCSS.MATH.CONTENT.4.NBT.A.2,math,4,Grade 4,NBT,Number & Operations in Base Ten,,4.NBT.A,,A2,"Read and write multi-digit whole numbers using base-ten numerals, number names, and expanded form. Compare two multi-digit numbers based on meanings of the digits in each place, using >, =, and < symbols to record the results of comparisons.",True,assessable,True
4.NBT.A.3,CCSS.MATH.CONTENT.4.NBT.A.3,math,4,Grade 4,NBT,Number & Operations in Base Ten,,4.NBT.A,,A3,Use place value understanding to round multi-digit whole numbers to any place.,True,assessable,True
4.NBT.B.4,CCSS.MATH.CONTENT.4.NBT.B.4,math,4,Grade 4,NBT,Number & Operations in Base Ten,,4.NBT.B,,B4,Fluently add and subtract multi-digit whole numbers using the standard algorithm.,True,assessable,True
4.NBT.B.5,CCSS.MATH.CONTENT.4.NBT.B.5,math,4,Grade 4,NBT,Number & Operations in Base Ten,,4.NBT.B,,B5,"Multiply a whole number of up to four digits by a one-digit whole number, and multiply two two-digit numbers, using strategies based on place value and the properties of operations. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",True,assessable,True
4.NBT.B.6,CCSS.MATH.CONTENT.4.NBT.B.6,math,4,Grade 4,NBT,Number & Operations in Base Ten,,4.NBT.B,,B6,"Find whole-number quotients and remainders with up to four-digit dividends and one-digit divisors, using strategies based on place value, the properties of operations, and/or the relationship between multiplication and division. Illustrate and explain the calculation by using equations, rectangular arrays, and/or area models.",True,assessable,True
4.NF.A.1,CCSS.MATH.CONTENT.4.NF.A.1,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.A,,A1,"Explain why a fraction a/b is equivalent to a fraction (n × a)/(n × b) by using visual fraction models, with attention to how the number and size of the parts differ even though the two fractions themselves are the same size. Use this principle to recognize and generate equivalent fractions.",True,assessable,True
4.NF.A.2,CCSS.MATH.CONTENT.4.NF.A.2,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.A,,A2,"Compare two fractions with different numerators and different denominators, e.g., by creating common denominators or numerators, or by comparing to a benchmark fraction such as 1/2. Recognize that comparisons are valid only when the two fractions refer to the same whole. Record the results of comparisons with symbols >, =, or <, and justify the conclusions, e.g., by using a visual fraction model.",True,assessable,True
4.NF.B.3,CCSS.MATH.CONTENT.4.NF.B.3,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B3,Understand a fraction a/b with a > 1 as a sum of fractions 1/b.,False,broadStandard,True
4.NF.B.3.a,CCSS.MATH.CONTENT.4.NF.B.3.a,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B3a,Understand addition and subtraction of fractions as joining and separating parts referring to the same whole.,True,assessable,True
4.NF.B.3.b,CCSS.MATH.CONTENT.4.NF.B.3.b,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B3b,"Decompose a fraction into a sum of fractions with the same denominator in more than one way, recording each decomposition by an equation. Justify decompositions, e.g., by using a visual fraction model. Examples: 3/8 = 1/8 + 1/8 + 1/8 ; 3/8 = 1/8 + 2/8 ; 2 1/8 = 1 + 1 + 1/8 = 8/8 + 8/8 + 1/8.",True,assessable,True
4.NF.B.3.c,CCSS.MATH.CONTENT.4.NF.B.3.c,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B3c,"Add and subtract mixed numbers with like denominators, e.g., by replacing each mixed number with an equivalent fraction, and/or by using properties of operations and the relationship between addition and subtraction.",True,assessable,True
4.NF.B.3.d,CCSS.MATH.CONTENT.4.NF.B.3.d,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B3d,"Solve word problems involving addition and subtraction of fractions referring to the same whole and having like denominators, e.g., by using visual fraction models and equations to represent the problem.",True,assessable,True
4.NF.B.4,CCSS.MATH.CONTENT.4.NF.B.4,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B4,Apply and extend previous understandings of multiplication to multiply a fraction by a whole number.,False,broadStandard,True
4.NF.B.4.a,CCSS.MATH.CONTENT.4.NF.B.4.a,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B4a,"Understand a fraction a/b as a multiple of 1/b. For example, use a visual fraction model to represent 5/4 as the product 5 × (1/4), recording the conclusion by the equation 5/4 = 5 × (1/4).",True,assessable,True
4.NF.B.4.b,CCSS.MATH.CONTENT.4.NF.B.4.b,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B4b,"Understand a multiple of a/b as a multiple of 1/b, and use this understanding to multiply a fraction by a whole number. For example, use a visual fraction model to express 3 × (2/5) as 6 × (1/5), recognizing this product as 6/5. (In general, n × (a/b) = (n × a)/b.)",True,assessable,True
4.NF.B.4.c,CCSS.MATH.CONTENT.4.NF.B.4.c,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.B,,B4c,"Solve word problems involving multiplication of a fraction by a whole number, e.g., by using visual fraction models and equations to represent the problem. For example, if each person at a party will eat 3/8 of a pound of roast beef, and there will be 5 people at the party, how many pounds of roast beef will be needed? Between what two whole numbers does your answer lie?",True,assessable,True
4.NF.C.5,CCSS.MATH.CONTENT.4.NF.C.5,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.C,,C5,"Express a fraction with denominator 10 as an equivalent fraction with denominator 100, and use this technique to add two fractions with respective denominators 10 and 100.2 For example, express 3/10 as 30/100, and add 3/10 + 4/100 = 34/100.",True,assessable,True
4.NF.C.6,CCSS.MATH.CONTENT.4.NF.C.6,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.C,,C6,"Use decimal notation for fractions with denominators 10 or 100. For example, rewrite 0.62 as 62/100; describe a length as 0.62 meters; locate 0.62 on a number line diagram.",True,assessable,True
4.NF.C.7,CCSS.MATH.CONTENT.4.NF.C.7,math,4,Grade 4,NF,Numbers & Operations - Fractions,,4.NF.C,,C7,"Compare two decimals to hundredths by reasoning about their size. Recognize that comparisons are valid only when the two decimals refer to the same whole. Record the results of comparisons with the symbols >, =, or <, and justify the conclusions, e.g., by using a visual model.",True,assessable,True
4.OA.A.1,CCSS.MATH.CONTENT.4.OA.A.1,math,4,Grade 4,OA,Operations & Algebraic Thinking,,4.OA.A,,A1,"Interpret a multiplication equation as a comparison, e.g., interpret 35 = 5 _ 7 as a statement that 35 is 5 times as many as 7 and 7 times as many as 5. Represent verbal statements of multiplicative comparisons as multiplication equations.",True,assessable,True
4.OA.A.2,CCSS.MATH.CONTENT.4.OA.A.2,math,4,Grade 4,OA,Operations & Algebraic Thinking,,4.OA.A,,A2,"Multiply or divide to solve word problems involving multiplicative comparison, e.g., by using drawings and equations with a symbol for the unknown number to represent the problem, distinguishing multiplicative comparison from additive comparison.1",True,assessable,True
4.OA.A.3,CCSS.MATH.CONTENT.4.OA.A.3,math,4,Grade 4,OA,Operations & Algebraic Thinking,,4.OA.A,,A3,"Solve multistep word problems posed with whole numbers and having whole-number answers using the four operations, including problems in which remainders must be interpreted. Represent these problems using equations with a letter standing for the unknown quantity. Assess the reasonableness of answers using mental computation and estimation strategies including rounding.",True,assessable,True
4.OA.B.4,CCSS.MATH.CONTENT.4.OA.B.4,math,4,Grade 4,OA,Operations & Algebraic Thinking,,4.OA.B,,B4,Find all factor pairs for a whole number in the range 1-100. Recognize that a whole number is a multiple of each of its factors. Determine whether a given whole number in the range 1-100 is a multiple of a given one-digit number. Determine whether a given whole number in the range 1-100 is prime or composite.,True,assessable,True
4.OA.C.5,CCSS.MATH.CONTENT.4.OA.C.5,math,4,Grade 4,OA,Operations & Algebraic Thinking,,4.OA.C,,C5,"Generate a number or shape pattern that follows a given rule. Identify apparent features of the pattern that were not explicit in the rule itself. For example, given the rule ""Add 3"" and the starting number 1, generate terms in the resulting sequence and observe that the terms appear to alternate between odd and even numbers. Explain informally why the numbers will continue to alternate in this way.",True,assessable,True
5.L.1,CCSS.ELA-LITERACY.L.5.1,ela,5,Grade 5,L,Language,Language,,,1,Demonstrate command of the conventions of standard English grammar and usage when writing or speaking.,False,broadStandard,True
5.L.1.a,CCSS.ELA-LITERACY.L.5.1.a,ela,5,Grade 5,L,Language,Language,,5.L.1,1a,"Explain the function of conjunctions, prepositions, and interjections in general and their function in particular sentences.",True,assessable,True
5.L.1.b,CCSS.ELA-LITERACY.L.5.1.b,ela,5,Grade 5,L,Language,Language,,5.L.1,1b,"Form and use the perfect (e.g., I had walked; I have walked; I will have walked) verb tenses.",True,assessable,True
5.L.1.c,CCSS.ELA-LITERACY.L.5.1.c,ela,5,Grade 5,L,Language,Language,,5.L.1,1c,"Use verb tense to convey various times, sequences, states, and conditions.",True,assessable,True
5.L.1.d,CCSS.ELA-LITERACY.L.5.1.d,ela,5,Grade 5,L,Language,Language,,5.L.1,1d,Recognize and correct inappropriate shifts in verb tense.*,True,assessable,True
5.L.1.e,CCSS.ELA-LITERACY.L.5.1.e,ela,5,Grade 5,L,Language,Language,,5.L.1,1e,"Use correlative conjunctions (e.g., either/or, neither/nor).",True,assessable,True
5.L.2,CCSS.ELA-LITERACY.L.5.2,ela,5,Grade 5,L,Language,Language,,,2,"Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.",False,broadStandard,True
5.L.2.a,CCSS.ELA-LITERACY.L.5.2.a,ela,5,Grade 5,L,Language,Language,,5.L.2,2a,Use punctuation to separate items in a series.*,True,assessable,True
5.L.2.b,CCSS.ELA-LITERACY.L.5.2.b,ela,5,Grade 5,L,Language,Language,,5.L.2,2b,Use a comma to separate an introductory element from the rest of the sentence.,True,assessable,True
5.L.2.c,CCSS.ELA-LITERACY.L.5.2.c,ela,5,Grade 5,L,Language,Language,,5.L.2,2c,"Use a comma to set off the words yes and no (e.g., Yes, thank you), to set off a tag question from the rest of the sentence (e.g., It's true, isn't it?), and to indicate direct address (e.g., Is that you, Steve?).",True,assessable,True
5.L.2.d,CCSS.ELA-LITERACY.L.5.2.d,ela,5,Grade 5,L,Language,Language,,5.L.2,2d,"Use underlining, quotation marks, or italics to indicate titles of works.",True,assessable,True
5.L.2.e,CCSS.ELA-LITERACY.L.5.2.e,ela,5,Grade 5,L,Language,Language,,5.L.2,2e,"Spell grade-appropriate words correctly, consulting references as needed.",True,assessable,True
5.L.3,CCSS.ELA-LITERACY.L.5.3,ela,5,Grade 5,L,Language,Language,,,3,"Use knowledge of language and its conventions when writing, speaking, reading, or listening.",False,broadStandard,True
5.L.3.a,CCSS.ELA-LITERACY.L.5.3.a,ela,5,Grade 5,L,Language,Language,,5.L.3,3a,"Expand, combine, and reduce sentences for meaning, reader/listener interest, and style.",True,assessable,True
5.L.3.b,CCSS.ELA-LITERACY.L.5.3.b,ela,5,Grade 5,L,Language,Language,,5.L.3,3b,"Compare and contrast the varieties of English (e.g., dialects, registers) used in stories, dramas, or poems.",True,assessable,True
5.L.4,CCSS.ELA-LITERACY.L.5.4,ela,5,Grade 5,L,Language,Language,,,4,"Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 5 reading and content, choosing flexibly from a range of strategies.",False,broadStandard,True
5.L.4.a,CCSS.ELA-LITERACY.L.5.4.a,ela,5,Grade 5,L,Language,Language,,5.L.4,4a,"Use context (e.g., cause/effect relationships and comparisons in text) as a clue to the meaning of a word or phrase.",True,assessable,True
